85abe93c-096e-47f4-b818-7affab092577,0,0,0,0,0,9,l2,0,0.8681620134659968
419bdafb-3fc7-4846-9b4f-ccb1e555b209,0,0,0,0,0,5,l1,0,0.8657990859982474
382604e0-e340-4ba3-a8de-e29850d5b0a9,0,1,0,0,0,6,l2,0,0.8564282941222144
3c099fdd-817c-45e1-aa82-0d1a8a1d269b,0,0,0,1,0,14,l2,0,0.8546371169012679
e4367a9f-5ab9-4f13-b4f5-882969711550,0,0,0,0,0,7,l2,0,0.8686981021152927
06995975-241a-446e-9b88-58b8d2aaf9f8,0,0,0,0,0,8,l1,0,0.8590832806451255
1a2884bd-12fc-4c0a-8b89-428076f792ce,0,1,0,0,0,5,l2,0,0.8553760274200526
64e57e42-ce53-496f-b448-c911dee8fe41,0,0,0,1,0,19,l2,0,0.8549515823100728
19a54213-a9d5-4a32-8197-8049ce91314a,0,0,0,0,0,10,l2,0,0.8679611882022783
8afe50f0-f30b-48b2-9527-ba9d53a4ee37,0,0,0,0,0,3,l2,0,0.8689486206781805
85c62fb7-159d-4b4e-b072-f8d9fbbac3bc,0,1,0,0,0,17,l1,0,0.858574867170255
ffcef384-7f84-4b87-b0fe-8a35c8858321,0,0,0,0,0,3,l2,0,0.8689486206781805
4c020e75-7116-48ae-9a59-0d6b8bf8c6c3,0,0,0,1,0,3,l2,0,0.8556906037514004
b53a9432-8379-4e0f-aee3-447191e215cc,0,0,0,0,0,4,l2,0,0.8688200059898173
b64c0c58-4464-43b8-a7ba-ce50d41577cc,0,0,0,0,0,3,l2,0,0.8689486206781805
d9eac782-ada5-4a66-b890-ae377508197d,0,0,0,0,0,3,l1,0,0.8688034230696704
c7a7d971-2ac7-440c-8487-468255f9967d,0,0,0,0,0,16,l2,0,0.865372588821226
